"year","เดือน","วันที่","เซล","เขตการขาย","Segment","LastSegment","LastGroupCode","LastGroupOfDebt","ลูกค้า","รหัสหลัก","ชื่อหลัก","typecode","categorycode","formatcode","groupcode","Code","Name1","weight","จำนวน","UnitCode","Price","volume","TurnOver","DebtLimit1","DocDate","CreditDay","DocNo","taxNo","FOC","Period","Q","TYPE","หนี้ในเดือน","SumOfAmount","Email"
2026,2,23,"นครสวรรค์ 2 : แอน","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-973  บริษัท วิริยะยางยนต์ (2018) จำกัด","205-973","บริษัท วิริยะยางยนต์ (2018) จำกัด","PCO","PCO - CTL","MAG","MAG","3440000","MAGNATEC  10W40  3X4LSYN-EX  FS",$4.00,$5.00,"ล",$2873.00,$60.00,$13425.23,$800000.00,23-Feb-2026 0:00:00,45,"CR69386-19279","INV-69-01077","","P1","Q1","PCO","",$14365.00,"dsr6nakhonsawan@gmail.com"
2026,2,23,"นครสวรรค์ 2 : แอน","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-973  บริษัท วิริยะยางยนต์ (2018) จำกัด","205-973","บริษัท วิริยะยางยนต์ (2018) จำกัด","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3338.00,$63.00,$9358.88,$800000.00,23-Feb-2026 0:00:00,45,"CR69386-19279","INV-69-01077","","P1","Q1","PCO","",$10014.00,"dsr6nakhonsawan@gmail.com"
2026,2,23,"นครสวรรค์ 2 : แอน","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-973  บริษัท วิริยะยางยนต์ (2018) จำกัด","205-973","บริษัท วิริยะยางยนต์ (2018) จำกัด","PCO","PCO - CTL","MAG","MAG-PU","3439624","MAGNATEC  PU 15W40  3X6P1L  FS  R",$7.00,$1.00,"ล",$3338.00,$21.00,$3119.63,$800000.00,23-Feb-2026 0:00:00,45,"CR69386-19279","INV-69-01077","","P1","Q1","PCO","",$3338.00,"dsr6nakhonsawan@gmail.com"
2026,2,23,"นครสวรรค์ 2 : แอน","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-973  บริษัท วิริยะยางยนต์ (2018) จำกัด","205-973","บริษัท วิริยะยางยนต์ (2018) จำกัด","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$1.00,"กล",$0.00,$7.00,$0.00,$800000.00,23-Feb-2026 0:00:00,45,"CR69386-19279","INV-69-01077","Y","P1","Q1","PCO","",$0.00,"dsr6nakhonsawan@gmail.com"
2026,2,23,"นครสวรรค์ 2 : แอน","33 : อ.เมือง นครสวรรค์","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","205-973  บริษัท วิริยะยางยนต์ (2018) จำกัด","205-973","บริษัท วิริยะยางยนต์ (2018) จำกัด","PCO","PCO - CTL","MAG FS","MAG-PU","3440027","MAG PU  5W30  3X6P1L_ TH",$7.00,$3.00,"ล",$3984.00,$63.00,$11170.09,$800000.00,23-Feb-2026 0:00:00,45,"CR69386-19279","INV-69-01077","","P1","Q1","PCO","",$11952.00,"dsr6nakhonsawan@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","CTSP","SPECIAL","BRAKES","BRAKE","3435963","BRAKE  FLUID DOT3  24X0.5L R",$0.50,$4.00,"กป",$81.00,$2.00,$302.80,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","PCO","หนี้ในเดือน",$324.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","CTSP","SPECIAL","MCO-ANCIL","SCT GEAR","3435981","SCOOTER GEAR 80W90 12X 0.12L R",$0.12,$3.00,"ล",$352.00,$4.32,$986.92,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","PCO","",$1056.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","CTSP","SPECIAL","TRANS","AUTO  TRAN","3435956","Transmax ATF  D/M M 12x1 L R",$1.00,$5.00,"กป",$177.00,$5.00,$827.10,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","PCO","หนี้ในเดือน",$885.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$3.00,"กป",$92.00,$2.40,$257.94,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$276.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","ACTIV 4T","ACTIV ESS","3435676","ACTIV ES  SAE 40   12X1L  R",$1.00,$7.00,"กป",$99.00,$7.00,$647.66,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$693.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","ACTIV 4T","ACTIV ESS","3435678","ACTIV  ES  SAE 40   12X0.8L R",$0.80,$3.00,"กป",$82.00,$2.40,$229.91,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$246.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3438918","ACTIV AT 20W40 12X0.8L SN  R",$0.80,$6.00,"กป",$104.00,$4.80,$583.18,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$624.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3442841","ACTIV  AT 20W40+SGO  12X0.92L",$0.92,$3.00,"กป",$126.00,$2.76,$353.27,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$378.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","POWER1 4T","4T-PW","3439376","POWER1 4T 10W30 12X0.8L  SP R",$0.80,$1.00,"กป",$104.00,$0.80,$97.20,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$104.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","POWER1 4T","4T-PW RAC","3440258","POWER1  ULT 4T 10W-50  12X1L  R",$1.00,$2.00,"กป",$250.00,$2.00,$467.29,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$500.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","POWER1 4T","4T-PW RAC","3440367","POWER1  UL 10W40 4T  12X1L SP",$1.00,$7.00,"กป",$250.00,$7.00,$1635.51,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$1750.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","POWER1 4T","4T-PW SCT","3438928","POWER1 AT 10W40  12X0.8L  SP R",$0.80,$4.00,"กป",$139.00,$3.20,$519.63,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$556.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","MCO","MCO - 4T","POWER1 4T","4T-PW SCT","3442715","POWER1 AT 10W40+SGO 12X0.92L",$0.92,$1.00,"กป",$167.00,$0.92,$156.07,$0.00,24-Feb-2026 0:00:00,1,"CR69387-19315","INV-69-01110","","P1","Q1","MCO","หนี้ในเดือน",$167.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","OTHER","OTHER","OTHERS","BCP","B5000831","บางจาก Super 4T Power 12x0.8L",$0.00,$8.00,"กป",$56.00,$0.00,$418.69,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","","",$448.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","OTHER","OTHER","OTHERS","ENEOS","E40001811","ENEOS Power 4T JASO MA 20w-40 12x0.8L",$0.80,$3.00,"กป",$64.00,$2.40,$179.44,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","","",$192.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","OTHER","OTHER","OTHERS","ENEOS","E40001826","ENEOS 4AT MB+scooter 12x0.92L",$0.92,$11.00,"กป",$88.00,$10.12,$904.67,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","","",$968.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","OTHER","OTHER","OTHERS","ENEOS","E40001828","ENEOS 4AT MB 12x0.8L",$0.80,$7.00,"กป",$72.00,$5.60,$471.03,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","","",$504.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","OTHER","OTHER","OTHERS","ENEOS","E40001887","ENEOS Scooter 4AT Fully Syn 5w-40 12x0.8L",$0.80,$1.00,"กป",$147.00,$0.80,$137.38,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","","",$147.00,"autopoom11@gmail.com"
2026,2,24,"SUP : SUP","00 : SUP","2H : ร้านค้าส่ง 2W (WholeSale)","2H : ร้านค้าส่ง 2W (WholeSale)","WHOLESALE",,"112-342  คุณปิยะณัฐ พึ่งฮั้ว","112-342","คุณปิยะณัฐ พึ่งฮั้ว","OTHER","OTHER","OTHERS","ENEOS","E40001907","ENEOS Moto Syn 4T JASO MA 10w-50 12x1L",$1.00,$3.00,"กป",$141.00,$3.00,$395.33,$0.00,24-Feb-2026 0:00:00,45,"CR69386-19293","INV-69-01104","","P1","Q1","","",$423.00,"autopoom11@gmail.com"
2026,2,24,"นครสวรรค์ 1 : มัดหมี่","25 : อ.พยุหะคีรี","2B-2 : BikePoint Option 2 (100L)","2B-2 : BikePoint Option 2 (100L)","BIKEPOINT",,"206-1385  เป็ดมอเตอร์ไซต์","206-1385","เป็ดมอเตอร์ไซต์","CTSP","SPECIAL","BRAKES","BRAKE","3435963","BRAKE  FLUID DOT3  24X0.5L R",$0.50,$1.00,"ล",$2043.00,$12.00,$1909.35,$0.00,24-Feb-2026 0:00:00,1,"CA69386-19288","INV-69-01105","","P1","Q1","PCO","หนี้ในเดือน",$2043.00,"dsr5nakhonsawan@gmail.com"
2026,2,24,"นครสวรรค์ 2 : แอน","31 : อ.มโนรมย์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","206-791/1  ร้านชาญชัย","206-791","M & M ออโต้","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439390","ACTIV 4T 20W-40  12X1L F TH",$1.00,$2.00,"ล",$1331.00,$24.00,$2487.85,$0.00,24-Feb-2026 0:00:00,7,"CA69386-19291","INV-69-01106","","P1","Q1","MCO","",$2662.00,"dsr6nakhonsawan@gmail.com"
2026,2,24,"นครสวรรค์ 2 : แอน","31 : อ.มโนรมย์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","206-791/1  ร้านชาญชัย","206-791","M & M ออโต้","MCO","MCO - 4T","ACTIV 4T","ACTIV 4T","3439391","ACTIV 4T 20W40  12X0.8L  SN  R",$0.80,$12.00,"ล",$1118.00,$115.20,$12538.32,$0.00,24-Feb-2026 0:00:00,7,"CA69386-19291","INV-69-01106","","P1","Q1","MCO","",$13416.00,"dsr6nakhonsawan@gmail.com"
2026,2,24,"นครสวรรค์ 2 : แอน","31 : อ.มโนรมย์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","206-791/1  ร้านชาญชัย","206-791","M & M ออโต้","MCO","MCO - 4T","ACTIV 4T","ACTIV SCT","3442841","ACTIV  AT 20W40+SGO  12X0.92L",$0.92,$2.00,"ล",$1576.00,$22.08,$2945.79,$0.00,24-Feb-2026 0:00:00,7,"CA69386-19291","INV-69-01106","","P1","Q1","MCO","",$3152.00,"dsr6nakhonsawan@gmail.com"
2026,2,24,"นครสวรรค์ 2 : แอน","31 : อ.มโนรมย์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","206-791/1  ร้านชาญชัย","206-791","M & M ออโต้","MCO","MCO - 4T","POWER1 4T","4T-PW","3442231","POWER1  4T  10W-40  12X1L  N",$1.00,$2.00,"ล",$1762.00,$24.00,$3293.46,$0.00,24-Feb-2026 0:00:00,7,"CA69386-19291","INV-69-01106","","P1","Q1","MCO","",$3524.00,"dsr6nakhonsawan@gmail.com"
2026,2,24,"นครสวรรค์ 2 : แอน","31 : อ.มโนรมย์","2B-P : BikePoint Hybrid (300L)","2B-P : BikePoint Hybrid (300L)","BIKEPOINT","Hybrid","206-791/1  ร้านชาญชัย","206-791","M & M ออโต้","MCO","MCO - 4T","POWER1 4T","4T-PW SCT","3442330","POWER1  AT  10W30+SGO  6X0.92L  N",$0.92,$2.00,"ล",$1004.00,$11.04,$1876.64,$0.00,24-Feb-2026 0:00:00,7,"CA69386-19291","INV-69-01106","","P1","Q1","MCO","",$2008.00,"dsr6nakhonsawan@gmail.com"
2026,2,24,"สุพรรณบุรี 2 : นุช","06 : อ.อู่ทอง","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Express","113-1923  เลี๊ยบคาร์เซอร์วิส","113-1923","เลี๊ยบคาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG","3441414","MAGNATEC  10W30  3X4L+1L  TH",$5.00,$1.00,"ล",$2986.00,$15.00,$2790.65,$0.00,24-Feb-2026 0:00:00,45,"CR69387-19327","INV-69-01130","","P1","Q1","PCO","",$2986.00,"casspb62@gmail.com"
2026,2,24,"อุทัยธานี - ชัยนาท : กร","43 : อ.เมือง ชัยนาท","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"109-30  ภัทรลักษณ์กลการ","109-30","ภัทรลักษณ์กลการ","MCO","MCO - 4T","POWER1 4T","4T-PW","3442232","POWER1 4T 10W-40  12X0.8L N",$0.80,$5.00,"ล",$1490.00,$48.00,$6962.62,$100000.00,24-Feb-2026 0:00:00,30,"CR69387-19321","INV-69-01108","","P1","Q1","MCO","",$7450.00,"dsr4uthaichainat@gmail.com"
2026,2,24,"อุทัยธานี - ชัยนาท : กร","43 : อ.เมือง ชัยนาท","2B-1 : BikePoint Option 1 (150L)","2B-1 : BikePoint Option 1 (150L)","BIKEPOINT",,"109-30  ภัทรลักษณ์กลการ","109-30","ภัทรลักษณ์กลการ","MCO","MCO - 4T","POWER1 4T","4T-PW SCT","3442715","POWER1 AT 10W40+SGO 12X0.92L",$0.92,$5.00,"ล",$2022.00,$55.20,$9448.60,$100000.00,24-Feb-2026 0:00:00,30,"CR69387-19321","INV-69-01108","","P1","Q1","MCO","",$10110.00,"dsr4uthaichainat@gmail.com"
2026,2,24,"อุทัยธานี - ชัยนาท : กร","43 : อ.เมือง ชัยนาท","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1016  วรธนคาร์เซอร์วิส","113-1016","วรธนคาร์เซอร์วิส","CTSP","SPECIAL","TRANS","MANL  TRAN","3435977","TRANSMAX AXLE   80W90  18L R",$18.00,$2.00,"ถ-18",$2234.00,$36.00,$4175.70,$0.00,24-Feb-2026 0:00:00,30,"CR69387-19309","INV-69-01111","","P1","Q1","PCO","",$4468.00,"dsr4uthaichainat@gmail.com"
2026,2,24,"อุทัยธานี - ชัยนาท : กร","43 : อ.เมือง ชัยนาท","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1016  วรธนคาร์เซอร์วิส","113-1016","วรธนคาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG","3440000","MAGNATEC  10W40  3X4LSYN-EX  FS",$4.00,$3.00,"ล",$2873.00,$36.00,$8055.14,$0.00,24-Feb-2026 0:00:00,30,"CR69387-19309","INV-69-01111","","P1","Q1","PCO","",$8619.00,"dsr4uthaichainat@gmail.com"
2026,2,24,"อุทัยธานี - ชัยนาท : กร","43 : อ.เมือง ชัยนาท","4A-E : CAS Express (250L)","4A-E : CAS Express (250L)","AUTOSERVIC","Mini","113-1016  วรธนคาร์เซอร์วิส","113-1016","วรธนคาร์เซอร์วิส","PCO","PCO - CTL","MAG","MAG-PU","3439595","MAGNATEC  PU 10W30  3X6P1L FS  R",$7.00,$3.00,"ล",$3338.00,$63.00,$9358.88,$0.00,24-Feb-2026 0:00:00,30,"CR69387-19309","INV-69-01111","","P1","Q1","PCO","",$10014.00,"dsr4uthaichainat@gmail.com"
